id;siteId;assessmentCriteriaId;logDate;oldScore;newScore;oldRecommendationDescription;newRecommendationDescription;oldRecommendationStatusId;newRecommendationStatusId;oldNotes;newNotes;createDate;createdBy;updateDate;updatedBy
1476;294;86;19:12.7;3;2;;should change to a full door without a small windows.;5;5;;has a small glass windows at the door for FM to check inside condition;16:24.4;;16:24.4;SIEW_MING_NG@CRGL-THIRDPARTY.COM
1477;211;90;51:49.8;;;;;2;4;N/A;N/A;43:06.7;;43:06.7;PAIBOON_THAMMAKITCHANON@CRGL-THIRDPARTY.COM
1478;211;90;52:29.8;;;;;4;2;N/A;N/A;43:06.7;;51:49.8;PAIBOON_THAMMAKITCHANON@CRGL-THIRDPARTY.COM
1479;211;102;52:45.7;3;3;;;5;6;Good - UPS is providing power to only IT equipment within the room - e.g. UPS is not providing power to IT or non-IT equipment outside the room.Tip:  If extension or power cords are visible to devices out of the room this could be considered risky.;Good - UPS is providing power to only IT equipment within the room - e.g. UPS is not providing power to IT or non-IT equipment outside the room.Tip:  If extension or power cords are visible to devices out of the room this could be considered risky.;49:04.3;;49:04.3;PAIBOON_THAMMAKITCHANON@CRGL-THIRDPARTY.COM
1480;211;100;53:01.4;3;3;;;5;6;Good - UPS is in working order - no flashing lights  or audible alerts detected.;Good - UPS is in working order - no flashing lights  or audible alerts detected.;47:43.8;;47:43.8;PAIBOON_THAMMAKITCHANON@CRGL-THIRDPARTY.COM
1481;211;103;53:26.3;1;;;;2;2;N/A - This is office rental building. No backup generator support to UPS.;N/A - This is office rental building. No backup generator support to UPS.;46:42.6;;46:42.6;PAIBOON_THAMMAKITCHANON@CRGL-THIRDPARTY.COM
1482;51;82;53:01.0;2;2;;Multiple Computer Rooms - Wooden bench stored in computer room 2, site have been asked to store this elsewhere;2;2;;;52:10.8;;52:10.8;P_DEMPSEY@CRGL-THIRDPARTY.COM
1483;51;89;53:59.0;;3;;;2;6;;;49:27.2;;49:27.2;P_DEMPSEY@CRGL-THIRDPARTY.COM
1484;43;111;58:16.0;1;1;;No humidity measurement in the room. Business to address.;2;2;;;48:14.7;;48:14.7;H_DJELLOUL@CRGL-THIRDPARTY.COM
1485;5;104;22:11.3;;3;;;6;6;Not Applicable;Not Applicable;19:53.6;;19:53.6;RAJAN_VINOTH@CRGL-THIRDPARTY.COM
1486;5;111;30:49.5;3;3;;;6;6;;;30:18.5;;30:18.5;RAJAN_VINOTH@CRGL-THIRDPARTY.COM
1487;89;52;46:11.1;2;2;decommission unsupported CargillFoodsFrance1 wifi service;replace Plant core switches, decommission unsupported CargillFoodsFrance1 wifi service;2;2;Standard plant segmentation solution deployed with fully redundant design with dual core switches and Checkpoint firewalls..  Standard guest wifi solution also deployed and fully managed.  HOWEVER, we have found an unmanaged and non standard guest wifi service called CargillFoodsFrance1 which has caused conflict and interference in the past.  This is a security concern.;Plant Core is not the recommended version and single point of failure on the hardware. Found an unmanaged and non standard guest wifi service called CargillFoodsFrance1 which has caused conflict and interference in the past.  This is a security concern.;33:24.4;;09:35.6;CHRIS SOUTHERN
1488;89;49;46:38.1;3;3;;;6;6;WAP and WLC infra are fully supported models, many recently deployed;WAP and WLC infra are fully supported models, many recently deployed;36:37.8;;36:37.8;CHRIS SOUTHERN
1489;89;50;47:04.4;3;2;;;6;2;This location is fully supported wireless infra with standard design and hardware topology;Many WAPs connected to single L2 switches, with single uplinks.;37:09.4;;37:09.4;CHRIS SOUTHERN
1490;186;105;42:33.4;3;3;;;5;5;;no server inside the rack, all  network devices but due to need some cable need to connect to other rack. so the rack door has removed;38:38.3;;38:38.3;SIEW_MING_NG@CRGL-THIRDPARTY.COM
1491;186;29;44:51.3;3;3;;;5;5;;AC need replacement has arranged Vendor will replaced AC by End of August;55:59.7;;55:59.7;SIEW_MING_NG@CRGL-THIRDPARTY.COM
1492;184;89;37:36.1;3;3;;;5;6;IT and Engineer Maintenance can access to the computer room by access control;IT and Engineer Maintenance can access to the computer room by access control;21:22.2;;21:22.2;PAIBOON_THAMMAKITCHANON@CRGL-THIRDPARTY.COM
1493;184;92;37:44.9;3;3;;;5;6;Lighting enough for working;Lighting enough for working;24:34.4;;24:34.4;PAIBOON_THAMMAKITCHANON@CRGL-THIRDPARTY.COM
1494;184;109;38:14.9;3;3;;;5;6;Room temperature is maintained between 64-80 degrees Fahrenheit (18-27 degrees Celsius) relative humidity is maintained between 40% to 60%;Room temperature is maintained between 64-80 degrees Fahrenheit (18-27 degrees Celsius) relative humidity is maintained between 40% to 60%;32:54.2;;32:54.2;PAIBOON_THAMMAKITCHANON@CRGL-THIRDPARTY.COM
1495;184;80;38:27.0;3;3;;;5;6;Room is dedicated to hosting computing, network and telecommunications equipment only - is not a multi-purpose room, storage room,  etc.;Room is dedicated to hosting computing, network and telecommunications equipment only - is not a multi-purpose room, storage room,  etc.;13:20.7;;13:20.7;PAIBOON_THAMMAKITCHANON@CRGL-THIRDPARTY.COM
1496;184;91;38:37.0;2;2;;;5;6;It's glass door.;It's glass door.;44:10.5;;44:10.5;PAIBOON_THAMMAKITCHANON@CRGL-THIRDPARTY.COM
1497;184;97;38:44.5;3;3;;;5;6;;;20:16.4;;20:16.4;PAIBOON_THAMMAKITCHANON@CRGL-THIRDPARTY.COM
1498;184;84;39:11.2;3;3;;;5;6;Access log denoting who is entering the room, for what purpose, time and exit of entry is present and maintained.;Access log denoting who is entering the room, for what purpose, time and exit of entry is present and maintained.;21:50.2;;21:50.2;PAIBOON_THAMMAKITCHANON@CRGL-THIRDPARTY.COM
1499;184;94;39:32.0;3;3;;;5;6;There is the Fire Extinguishers;There is the Fire Extinguishers;46:54.1;;46:54.1;PAIBOON_THAMMAKITCHANON@CRGL-THIRDPARTY.COM
1500;354;108;44:19.6;1;1;;Has to dressed and make labels for each cables;2;2;;Cables not dressed properlyNo Labels for NW cables;43:12.7;;43:12.7;YUSRA_ALI@CRGL-THIRDPARTY.COM
1501;205;26;34:25.5;3;2;;to install camera;5;5;outside has computer room has camera;entire KL floor do not have any camera;32:05.1;;32:05.1;SIEW_MING_NG@CRGL-THIRDPARTY.COM
1502;31;42;03:32.1;3;3;;;6;6;;;;;;
1503;31;19;03:38.7;3;3;;;6;6;;;;;;
1504;31;26;03:45.1;3;3;;;6;6;;;;;;
1505;101;89;41:33.0;3;3;;;6;6;;;36:59.7;;36:59.7;P_DEMPSEY@CRGL-THIRDPARTY.COM
1506;5;89;33:55.9;3;3;;;6;6;;;15:06.9;;15:06.9;RAJAN_VINOTH@CRGL-THIRDPARTY.COM
1507;5;89;34:14.7;3;3;;;6;6;;Assessment sheet attached;15:06.9;;33:55.9;RAJAN_VINOTH@CRGL-THIRDPARTY.COM
1508;184;95;39:45.8;;;;;5;6;Fire suppression system (e.g. pre-action sprinkler system is present);Fire suppression system (e.g. pre-action sprinkler system is present);22:40.7;;23:23.9;PAIBOON_THAMMAKITCHANON@CRGL-THIRDPARTY.COM
1509;184;104;39:55.8;3;3;;;5;6;;;25:24.3;;25:24.3;PAIBOON_THAMMAKITCHANON@CRGL-THIRDPARTY.COM
1510;184;93;40:04.4;3;3;;;5;6;;;23:13.9;;23:13.9;PAIBOON_THAMMAKITCHANON@CRGL-THIRDPARTY.COM
1511;184;85;41:09.5;2;2;;;5;6;It's concrete wall;It's concrete wall;25:03.0;;25:03.0;PAIBOON_THAMMAKITCHANON@CRGL-THIRDPARTY.COM
1512;184;88;41:22.4;3;3;;;5;6;;;53:52.4;;53:52.4;PAIBOON_THAMMAKITCHANON@CRGL-THIRDPARTY.COM
1513;184;85;42:56.8;2;2;;;6;5;It's concrete wall;It's concrete wall;25:03.0;;41:09.5;PAIBOON_THAMMAKITCHANON@CRGL-THIRDPARTY.COM
1514;184;91;43:50.8;2;2;;;6;5;It's glass door.;It's glass door.;44:10.5;;38:37.0;PAIBOON_THAMMAKITCHANON@CRGL-THIRDPARTY.COM
1515;184;105;01:29.9;3;3;;;5;6;;;57:41.4;;57:41.4;PAIBOON_THAMMAKITCHANON@CRGL-THIRDPARTY.COM
1516;184;87;02:03.7;3;3;;;5;6;;;56:54.8;;56:54.8;PAIBOON_THAMMAKITCHANON@CRGL-THIRDPARTY.COM
1517;15;89;40:38.4;3;3;;;6;6;;;58:53.2;;58:53.2;P_DEMPSEY@CRGL-THIRDPARTY.COM
1518;48;89;57:10.9;3;3;;;6;6;;;09:41.5;;09:41.5;P_DEMPSEY@CRGL-THIRDPARTY.COM
1519;182;86;20:47.6;;3;;;6;6;;;18:20.9;;18:20.9;PAIBOON_THAMMAKITCHANON@CRGL-THIRDPARTY.COM
1520;94;80;00:25.6;3;3;;Computer room was overhauled 2021 and set to standards;6;6;;;53:16.0;;53:16.0;P_DEMPSEY@CRGL-THIRDPARTY.COM
1521;94;82;00:28.4;3;3;;Computer room was overhauled 2021 and set to standards;6;6;;;53:23.7;;53:23.7;P_DEMPSEY@CRGL-THIRDPARTY.COM
1522;94;81;00:31.2;3;3;;Computer room was overhauled 2021 and set to standards;6;6;;;53:29.9;;53:29.9;P_DEMPSEY@CRGL-THIRDPARTY.COM
1523;94;89;00:37.2;3;3;;Computer room was overhauled 2021 and set to standards;6;6;;;48:24.0;;48:24.0;P_DEMPSEY@CRGL-THIRDPARTY.COM
1524;94;84;00:40.0;3;3;;Computer room was overhauled 2021 and set to standards;6;6;;;54:03.3;;54:03.3;P_DEMPSEY@CRGL-THIRDPARTY.COM
1525;94;85;00:43.1;3;3;;Computer room was overhauled 2021 and set to standards;6;6;;;54:13.3;;54:13.3;P_DEMPSEY@CRGL-THIRDPARTY.COM
1526;94;88;00:46.7;3;3;;Computer room was overhauled 2021 and set to standards;6;6;;;54:19.3;;54:19.3;P_DEMPSEY@CRGL-THIRDPARTY.COM
1527;94;86;00:55.1;3;3;;Computer room was overhauled 2021 and set to standards;6;6;;;54:26.9;;54:26.9;P_DEMPSEY@CRGL-THIRDPARTY.COM
1528;94;87;00:58.6;3;3;;Computer room was overhauled 2021 and set to standards;6;6;;;54:31.9;;54:31.9;P_DEMPSEY@CRGL-THIRDPARTY.COM
1529;94;83;01:01.7;3;3;;Computer room was overhauled 2021 and set to standards;6;6;;;54:39.8;;54:39.8;P_DEMPSEY@CRGL-THIRDPARTY.COM
1530;94;92;01:09.0;3;3;;Computer room was overhauled 2021 and set to standards;6;6;;;54:50.1;;56:42.6;P_DEMPSEY@CRGL-THIRDPARTY.COM
1531;94;91;01:11.9;3;3;;Computer room was overhauled 2021 and set to standards;6;6;;;54:55.2;;54:55.2;P_DEMPSEY@CRGL-THIRDPARTY.COM
1532;94;97;01:14.8;3;3;;Computer room was overhauled 2021 and set to standards;6;6;;;55:00.2;;55:00.2;P_DEMPSEY@CRGL-THIRDPARTY.COM
1533;94;94;01:17.9;3;3;;Computer room was overhauled 2021 and set to standards;6;6;;;55:05.9;;55:05.9;P_DEMPSEY@CRGL-THIRDPARTY.COM
1534;94;95;01:20.6;3;3;;Computer room was overhauled 2021 and set to standards;6;6;;;55:12.3;;55:12.3;P_DEMPSEY@CRGL-THIRDPARTY.COM
1535;94;93;01:24.7;3;3;;Computer room was overhauled 2021 and set to standards;6;6;;;55:38.1;;55:38.1;P_DEMPSEY@CRGL-THIRDPARTY.COM
1536;94;96;01:29.2;3;3;;Computer room was overhauled 2021 and set to standards;6;6;;;56:11.7;;56:11.7;P_DEMPSEY@CRGL-THIRDPARTY.COM
1537;94;90;01:32.9;3;3;;Computer room was overhauled 2021 and set to standards;6;6;;;56:18.4;;56:18.4;P_DEMPSEY@CRGL-THIRDPARTY.COM
1538;94;104;01:38.5;3;3;;Computer room was overhauled 2021 and set to standards;6;6;;;57:07.3;;57:07.3;P_DEMPSEY@CRGL-THIRDPARTY.COM
1539;94;105;01:44.1;3;3;;Computer room was overhauled 2021 and set to standards;6;6;;;57:22.1;;57:22.1;P_DEMPSEY@CRGL-THIRDPARTY.COM
1540;94;99;01:57.9;3;3;;Computer room was overhauled 2021 and set to standards;6;6;;;58:16.6;;58:16.6;P_DEMPSEY@CRGL-THIRDPARTY.COM
1541;94;98;02:06.4;3;3;;Computer room was overhauled 2021 and set to standards;6;6;;;58:11.4;;58:11.4;P_DEMPSEY@CRGL-THIRDPARTY.COM
1542;94;106;02:11.6;3;3;;Computer room was overhauled 2021 and set to standards;6;6;;;58:23.4;;58:23.4;P_DEMPSEY@CRGL-THIRDPARTY.COM
1543;291;83;09:49.8;3;3;;;5;5;has a small glass windows for FM to check;has a small glass windows for FM to check inside condition;09:15.4;;09:15.4;SIEW_MING_NG@CRGL-THIRDPARTY.COM
1544;101;108;40:19.8;3;3;;;6;6;;;38:59.4;;38:59.4;P_DEMPSEY@CRGL-THIRDPARTY.COM
1545;94;108;01:54.1;2;2;One rack still needs to be addressed but it is still ongoing as follow up from Project;One rack still needs to be addressed but it is still ongoing as follow up from Project (Computer room was overhauled 2021 and set to standards);2;2;;;58:05.9;;58:05.9;P_DEMPSEY@CRGL-THIRDPARTY.COM
1546;94;107;02:16.1;3;3;;Computer room was overhauled 2021 and set to standards;6;6;;;58:29.3;;58:29.3;P_DEMPSEY@CRGL-THIRDPARTY.COM
1547;94;101;02:19.7;3;3;;Computer room was overhauled 2021 and set to standards;6;6;;;58:36.5;;58:36.5;P_DEMPSEY@CRGL-THIRDPARTY.COM
1548;94;103;02:23.7;3;3;;Computer room was overhauled 2021 and set to standards;6;6;;;58:42.4;;58:42.4;P_DEMPSEY@CRGL-THIRDPARTY.COM
1549;94;100;02:28.1;3;3;;Computer room was overhauled 2021 and set to standards;6;6;;;58:49.7;;58:49.7;P_DEMPSEY@CRGL-THIRDPARTY.COM
1550;94;102;02:33.4;3;3;;Computer room was overhauled 2021 and set to standards;6;6;;;58:56.1;;58:56.1;P_DEMPSEY@CRGL-THIRDPARTY.COM
1551;29;84;27:24.3;3;3;;;6;6;;;27:13.7;;27:13.7;P_DEMPSEY@CRGL-THIRDPARTY.COM
1552;51;80;52:20.5;2;2;Multiple Computer Rooms - Card printer stored in computer room 3, site have been asked to store this elswhere;Multiple Computer Rooms - Card printer stored in computer room 3, site have been asked to store this elsewhere;2;2;;;51:44.7;;51:44.7;P_DEMPSEY@CRGL-THIRDPARTY.COM
1553;51;99;09:25.7;1;1;Multiple Computer Rooms - No UPS for 3 switches in computer room 3 - Site to purchase and install additional UPS;Multiple Computer Rooms - No UPS for 3 switches in computer room 3 - Site to purchase and install additional UPS;2;2;;;06:09.7;;06:09.7;P_DEMPSEY@CRGL-THIRDPARTY.COM
1554;134;89;21:41.6;;3;;;2;6;;;19:19.5;;19:19.5;P_DEMPSEY@CRGL-THIRDPARTY.COM
1555;43;89;21:51.9;3;3;;;2;2;;;59:10.2;;59:10.2;H_DJELLOUL@CRGL-THIRDPARTY.COM
1556;134;108;30:23.9;3;2;;Cable management needs to be revisited - This has been raised with the business;6;6;;;28:34.1;;28:34.1;P_DEMPSEY@CRGL-THIRDPARTY.COM
1557;134;111;31:12.0;2;2;No humidity monitoring present - site need to address this;No humidity monitoring present - site need to address this;2;2;;;31:05.0;;31:05.0;P_DEMPSEY@CRGL-THIRDPARTY.COM
1558;43;109;53:52.4;1;1;;No climate control in the room. Site needs to address this.;2;2;;;46:44.1;;46:44.1;H_DJELLOUL@CRGL-THIRDPARTY.COM
1559;43;95;55:50.2;3;1;;No fire suppression system.;2;2;;;59:49.1;;59:49.1;H_DJELLOUL@CRGL-THIRDPARTY.COM
1560;43;92;56:03.1;3;3;;;2;6;;;59:15.2;;59:15.2;H_DJELLOUL@CRGL-THIRDPARTY.COM
1561;43;91;56:08.4;3;3;;;2;6;;;59:24.4;;59:24.4;H_DJELLOUL@CRGL-THIRDPARTY.COM
1562;43;97;56:20.6;3;3;;;2;6;;;59:29.0;;59:29.0;H_DJELLOUL@CRGL-THIRDPARTY.COM
1563;43;94;56:26.4;3;3;;;2;6;;;59:42.3;;59:42.3;H_DJELLOUL@CRGL-THIRDPARTY.COM
1564;43;93;56:32.2;3;3;;;2;6;;;59:53.9;;59:53.9;H_DJELLOUL@CRGL-THIRDPARTY.COM
1565;43;96;56:36.0;3;3;;;2;6;;;00:34.5;;00:34.5;H_DJELLOUL@CRGL-THIRDPARTY.COM
1566;43;90;56:40.1;3;3;;;2;6;;;00:16.3;;00:16.3;H_DJELLOUL@CRGL-THIRDPARTY.COM
1567;136;87;37:38.2;1;2;;IT cabinet is located in the hall way but it is locked;2;2;;;08:25.3;;08:25.3;RAJAN_VINOTH@CRGL-THIRDPARTY.COM
1568;136;99;47:24.5;2;3;;;2;2;Really old system / battery last test was 2018;;46:53.6;;46:53.6;RAJAN_VINOTH@CRGL-THIRDPARTY.COM
1569;136;99;47:43.0;3;1;;;2;2;;Really old system / battery last test was 2018;46:53.6;;47:24.5;RAJAN_VINOTH@CRGL-THIRDPARTY.COM
1570;136;99;48:56.1;1;3;;;2;6;Really old system / battery last test was 2018;;46:53.6;;47:43.0;RAJAN_VINOTH@CRGL-THIRDPARTY.COM
1571;8;80;11:27.0;3;3;;;6;6;;some it stuff is in the room as storage will be moved out;10:32.5;;10:32.5;RAJAN_VINOTH@CRGL-THIRDPARTY.COM
1572;8;81;23:40.1;3;3;;;2;6;;;23:32.6;;23:32.6;RAJAN_VINOTH@CRGL-THIRDPARTY.COM
1573;31;94;06:18.0;3;3;;;6;6;;;40:53.7;;40:53.7;H_DJELLOUL@CRGL-THIRDPARTY.COM
1574;31;95;06:52.9;3;3;;;6;6;;;41:03.4;;41:03.4;H_DJELLOUL@CRGL-THIRDPARTY.COM
1575;31;87;07:16.8;3;3;;;6;6;;;48:48.7;;48:48.7;H_DJELLOUL@CRGL-THIRDPARTY.COM
1576;31;110;08:22.8;3;3;;;6;6;;;58:06.5;;58:06.5;H_DJELLOUL@CRGL-THIRDPARTY.COM
1577;106;89;07:29.0;3;3;;;6;6;;;06:21.5;;06:21.5;H_DJELLOUL@CRGL-THIRDPARTY.COM
1578;203;89;34:13.8;1;3;;;6;6;all the logs are captured and acess is digitalized with ID and finger print;all the logs are captured and acess is digitalized with ID and finger print;32:47.3;;32:47.3;PAIBOON_THAMMAKITCHANON@CRGL-THIRDPARTY.COM
1579;186;24;22:01.5;3;3;;;5;6;;;13:46.0;;13:46.0;SIEW_MING_NG@CRGL-THIRDPARTY.COM
1580;186;82;30:10.2;3;3;;Need to have a separate storage area for them.;5;1;Devices for disposal still in server room. we have arrange Vendor come and dispose all devices by end of September;There are boxes with IT items. It was for projects but due to pandemic, deployment was delayed.;46:00.5;;59:03.7;SIEW_MING_NG@CRGL-THIRDPARTY.COM
1581;209;109;32:54.7;3;3;;;6;6;;we are at tropical location through out the year is at 24 Celsius (°C) to 32 Celsius (°C);06:41.2;;06:41.2;SIEW_MING_NG@CRGL-THIRDPARTY.COM
1582;209;95;33:42.9;3;3;;;6;5;;;40:52.3;;42:01.7;SIEW_MING_NG@CRGL-THIRDPARTY.COM
1583;186;94;58:31.8;3;3;;;5;5;;Production Server Room - picture of fire extinguisher is presentAdmin Server Room - fire extinguisher is outside the server room door;11:14.7;;11:14.7;SIEW_MING_NG@CRGL-THIRDPARTY.COM
1584;186;24;58:56.9;3;3;;;6;6;;No sprinkler, only fire extinguishers;13:46.0;;22:01.5;SIEW_MING_NG@CRGL-THIRDPARTY.COM
1585;16;92;31:44.9;3;3;;;6;6;;;31:29.5;;31:29.5;H_DJELLOUL@CRGL-THIRDPARTY.COM
1586;107;89;19:21.6;3;3;;;6;6;;;09:13.6;;09:13.6;H_DJELLOUL@CRGL-THIRDPARTY.COM
1587;105;89;35:16.2;3;3;;;6;6;;;22:58.7;;34:58.0;H_DJELLOUL@CRGL-THIRDPARTY.COM
1588;191;91;01:51.5;3;;;;6;1;the office has renovated 7 years back FM does have the information;the office has renovated 7 years back FM does have the information;13:27.1;;18:18.2;SIEW_MING_NG@CRGL-THIRDPARTY.COM
1589;191;35;02:16.4;3;3;;;6;5;we do  not have any UPS redundancy due to this office build and power supply is very stable;;16:55.7;;17:18.4;SIEW_MING_NG@CRGL-THIRDPARTY.COM
1590;191;90;04:01.6;3;;;;6;1;FM is unable to provide the information due to the renovation done 5 years back;FM is unable to provide the information due to the renovation done 5 years back;18:48.0;;18:48.0;SIEW_MING_NG@CRGL-THIRDPARTY.COM
1591;191;101;04:50.8;3;3;;;5;5;yearly maintenance by the vendor to confirm the battery is on good condition;May 2022 has replaced with new battery. yearly maintenance by the vendor to confirm the battery is on good condition;08:17.3;;08:17.3;SIEW_MING_NG@CRGL-THIRDPARTY.COM
1592;191;101;15:27.5;3;3;;;5;5;May 2022 has replaced with new battery. yearly maintenance by the vendor to confirm the battery is on good condition;purchase on May 2019 with yearly maintenance by the vendor to confirm the battery is on good condition;08:17.3;;04:50.8;SIEW_MING_NG@CRGL-THIRDPARTY.COM
1593;291;91;18:52.1;3;;;;6;1;FM does not have the information;FM does not have the information;56:12.2;;56:12.2;SIEW_MING_NG@CRGL-THIRDPARTY.COM
